Row,BL,bri,cortexTraj
R19120,0,0,0
R19121,1,1,0
R19122,0,0,1
R19123,0,0,0
R19124,0,0,0
R19125,0,0,0
R19126,0,0,0
R19127,0,0,0
R19128,0,0,0
R19129,0,0,1
R19130,0,0,0
R19131,0,0,0
R19132,0,0,0
R19133,1,0,1
R19134,0,0,0
R19135,0,0,0
R19136,0,0,1
R19137,0,1,0
R19138,1,1,1
R19139,0,0,0
R19140,0,0,0
R19141,0,0,0
R19142,0,0,0
R19143,0,0,0
R19144,0,0,0
R19145,0,0,0
R19146,1,0,0
R19147,0,1,0
R19148,0,0,0
R19149,0,0,0
R19150,1,0,0
R19151,0,0,0
R19152,0,0,0
R19153,0,0,0
R19154,0,0,0
R19155,0,0,0
R19156,0,0,0
R19157,0,0,0
R19158,0,0,0
R19159,0,0,0
R19160,0,0,0
R19161,0,0,0
R19162,0,0,0
R19163,0,0,0
R19164,0,0,0
R19165,0,0,0
R19166,0,0,0
R19167,0,0,0
R19168,0,0,0
R19169,0,0,0
R19170,0,0,0
R19171,0,0,0
R19172,0,0,0
R19173,0,0,0
R19174,0,1,0
R19175,1,0,0
R19176,0,0,0
R19177,1,0,0
R19178,0,0,0
R19179,0,0,0
R19180,0,0,0
R19181,0,0,0
R19182,0,0,0
R19183,0,0,0
R19184,0,0,0
R19185,0,0,0
R19186,0,0,0
R19187,1,0,1
R19188,0,0,0
R19189,0,0,0
R19190,0,0,0
R19191,0,0,0
R19192,0,0,0
R19193,0,1,0
R19194,0,0,0
R19195,0,0,0
R19196,0,0,0
R19197,0,0,1
R19198,0,0,1
R19199,0,0,0
R19200,0,0,0
R19201,0,0,0
R19202,0,0,0
R19203,0,0,0
R19204,0,0,0
R19205,0,0,0
R19206,0,0,0
R19207,0,1,0
R19208,0,0,0
R19209,0,0,0
R19210,0,0,0
R19211,0,0,0
R19212,0,0,0
R19213,0,0,0
R19214,0,1,0
R19215,0,0,0
R19216,0,0,0
R19217,0,0,0
R19218,0,0,0
R19219,0,0,0
R19220,0,0,0
R19221,0,0,0
R19222,0,0,0
R19223,0,0,0
R19224,0,0,0
R19225,0,0,0
R19226,0,0,0
R19227,0,0,0
R19228,0,0,0
R19229,0,0,0
R19230,0,0,0
R19231,0,0,0
R19232,0,0,0
R19233,0,0,0
R19234,0,0,0
R19235,0,0,0
R19236,0,0,0
R19237,0,0,0
R19238,0,0,0
R19239,0,0,0
R19240,0,0,0
R19241,0,0,0
R19242,0,0,0
R19243,0,0,0
R19244,0,0,1
R19245,0,0,0
R19246,0,0,0
R19247,0,0,0
R19248,0,0,0
R19249,0,0,0
R19250,0,0,0
R19251,0,0,1
R19252,1,0,0
R19253,0,0,0
R19254,0,0,0
R19255,0,0,0
R19256,0,0,0
R19257,0,0,1
R19258,0,0,0
R19259,0,0,0
R19260,0,1,1
R19261,0,0,0
R19262,0,0,0
R19263,0,0,0
R19264,0,1,0
R19265,0,0,0
R19266,0,0,0
R19267,0,0,0
R19268,0,0,0
R19269,0,0,0
R19270,0,0,0
R19271,0,0,0
R19272,0,0,0
R19273,0,0,0
R19274,0,1,1
R19275,0,0,0
R19276,0,0,0
R19277,0,0,1
R19278,0,0,0
R19279,0,0,0
R19280,0,0,0
R19281,0,1,1
R19282,0,0,0
R19283,0,0,0
R19284,0,0,0
R19285,0,0,0
R19286,0,0,0
R19287,0,0,0
R19288,0,0,0
R19289,0,0,0
R19290,0,0,1
R19291,0,0,0
R19292,0,1,0
R19293,0,0,0
R19294,0,0,0
R19295,0,0,1
R19296,1,1,0
R19297,0,0,0
R19298,0,1,1
R19299,0,0,0
R19300,0,0,0
R19301,0,0,0
R19302,0,0,0
R19303,0,0,0
R19304,0,0,0
R19305,0,0,0
R19306,0,0,0
R19307,0,0,0
R19308,0,0,0
R19309,0,0,0
R19310,0,0,0
R19311,0,0,0
R19312,1,0,0
R19313,0,0,0
R19314,0,0,0
R19315,0,0,0
R19316,0,0,0
R19317,0,0,0
R19318,0,0,0
R19319,0,0,0
R19320,0,0,0
R19321,0,0,0
R19322,0,0,0
R19323,0,0,0
R19324,0,0,0
R19325,0,0,0
R19326,0,0,0
R19327,0,0,0
R19328,0,0,0
R19329,0,0,0
R19330,0,0,0
R19331,0,0,0
R19332,0,0,0
R19333,0,0,0
R19334,0,0,0
R19335,0,0,0
R19336,0,0,0
R19337,0,0,0
R19338,0,0,0
R19339,0,1,0
R19340,0,0,0
R19341,0,0,0
R19342,0,0,0
R19343,0,0,0
R19344,0,0,0
R19345,0,0,0
R19346,0,0,0
R19347,0,0,0
R19348,1,1,0
R19349,0,0,0
R19350,0,0,0
R19351,0,0,0
R19352,0,0,0
R19353,0,0,0
R19354,0,0,1
R19355,0,0,0
R19356,1,1,1
R19357,1,0,0
R19358,0,0,0
R19359,0,0,0
R19360,0,0,0
R19361,0,0,0
R19362,0,0,0
R19363,0,0,0
R19364,1,1,0
R19365,0,0,0
R19366,0,0,0
R19367,0,0,0
R19368,0,0,0
R19369,0,0,0
R19370,0,0,0
R19371,0,0,0
R19372,1,0,0
R19373,0,0,0
R19374,0,0,0
R19375,0,0,0
R19376,0,0,1
R19377,0,0,0
R19378,0,0,0
R19379,0,0,0
R19380,0,0,0
R19381,0,0,0
R19382,0,0,1
R19383,0,0,0
R19384,0,0,0
R19385,0,0,0
R19386,0,0,0
R19387,0,0,0
R19388,0,0,0
R19389,0,0,0
R19390,0,0,0
R19391,0,0,0
R19392,0,0,0
R19393,0,1,0
R19394,0,0,0
R19395,1,0,1
R19396,0,0,0
R19397,1,1,0
R19398,0,0,0
R19399,0,0,0
R19400,0,0,0
R19401,0,0,0
R19402,0,0,0
R19403,0,0,0
R19404,0,0,0
R19405,0,0,0
R19406,0,0,0
R19407,0,0,0
R19408,0,0,0
R19409,0,0,1
R19410,0,0,0
R19411,0,0,0
R19412,0,0,0
R19413,0,0,0
R19414,0,0,0
R19415,0,0,0
R19416,0,0,0
R19417,0,0,0
R19418,0,0,0
R19419,0,0,0
R19420,0,0,0
R19421,0,0,0
R19422,0,0,0
R19423,0,0,0
R19424,0,0,0
R19425,0,0,0
R19426,0,0,0
R19427,0,0,0
R19428,0,0,0
R19429,0,0,0
R19430,0,0,0
R19431,0,0,0
R19432,0,0,1
R19433,0,0,0
R19434,1,0,0
R19435,0,0,0
R19436,0,0,0
R19437,0,0,0
R19438,0,0,0
R19439,0,0,0
R19440,0,0,0
R19441,0,0,0
R19442,0,0,0
R19443,0,0,1
R19444,0,0,0
R19445,0,0,0
R19446,0,0,0
R19447,0,0,0
R19448,0,0,0
R19449,0,0,0
R19450,0,0,0
R19451,0,0,0
R19452,0,0,0
R19453,0,0,0
R19454,0,0,0
R19455,0,0,0
R19456,0,0,0
R19457,0,0,0
R19458,0,0,0
R19459,0,0,0
R19460,0,0,1
R19461,0,0,0
R19462,0,0,0
R19463,0,0,0
R19464,0,0,0
R19465,0,0,1
R19466,0,0,0
R19467,0,0,0
R19468,0,0,0
R19469,0,0,0
R19470,0,0,0
R19471,0,0,1
R19472,0,0,0
R19473,0,0,0
R19474,0,0,0
R19475,0,0,0
R19476,0,0,0
R19477,0,0,0
R19478,0,0,0
R19479,0,0,1
R19480,0,0,0
R19481,0,0,0
R19482,0,0,0
R19483,0,0,0
R19484,0,0,0
R19485,0,0,0
R19486,0,0,0
R19487,0,0,0
R19488,0,0,0
R19489,0,0,0
R19490,0,0,0
R19491,0,0,0
R19492,0,0,0
R19493,0,0,0
R19494,1,1,0
R19495,0,0,0
R19496,0,0,0
R19497,0,0,0
R19498,0,0,0
R19499,0,0,0
R19500,0,0,0
R19501,0,0,0
R19502,1,1,1
R19503,0,0,0
R19504,0,0,0
R19505,1,1,1
R19506,0,0,0
R19507,0,0,0
R19508,0,0,0
R19509,0,0,0
R19510,0,0,0
R19511,0,0,0
R19512,0,0,0
R19513,0,0,0
R19514,0,0,0
R19515,0,0,0
R19516,0,0,0
R19517,0,0,0
R19518,0,0,0
R19519,0,0,0
R19520,0,0,0
R19521,0,0,0
R19522,0,0,0
R19523,0,0,0
R19524,0,0,0
R19525,0,0,0
R19526,0,0,0
R19527,0,1,1
R19528,0,0,0
R19529,0,0,0
R19530,0,0,1
R19531,0,0,0
R19532,0,0,0
R19533,0,0,0
R19534,0,0,0
R19535,0,0,0
R19536,0,0,0
R19537,0,1,1
R19538,0,0,0
R19539,0,0,0
R19540,0,0,0
R19541,0,0,0
R19542,0,0,0
R19543,0,0,0
R19544,0,0,0
R19545,0,0,0
R19546,0,0,0
R19547,0,0,0
R19548,0,0,0
R19549,0,1,0
R19550,0,0,0
R19551,0,0,0
R19552,0,0,0
R19553,0,0,0
R19554,0,0,0
R19555,0,0,0
R19556,0,0,0
R19557,0,0,0
R19558,0,0,0
R19559,0,0,0
R19560,0,0,0
R19561,0,0,0
R19562,0,0,0
R19563,0,0,1
R19564,0,0,0
R19565,0,0,0
R19566,0,0,0
R19567,0,0,0
R19568,0,0,0
R19569,0,0,0
R19570,0,0,0
R19571,0,0,0
R19572,0,0,0
R19573,0,0,0
R19574,0,0,0
R19575,1,1,0
R19576,0,1,0
R19577,0,0,0
R19578,0,0,0
R19579,0,0,0
R19580,0,0,0
R19581,0,0,0
R19582,0,0,0
R19583,0,0,0
R19584,0,0,0
R19585,0,0,0
R19586,0,0,0
R19587,0,0,0
R19588,0,0,0
R19589,0,0,0
R19590,0,1,1
R19591,0,0,0
R19592,0,0,0
R19593,0,0,0
R19594,0,0,0
R19595,0,0,0
R19596,0,0,1
R19597,0,0,0
R19598,0,0,0
R19599,0,1,0
R19600,0,0,0
R19601,0,0,0
R19602,0,0,0
R19603,0,0,0
R19604,0,0,0
R19605,0,0,0
R19606,0,0,0
R19607,0,0,0
R19608,0,0,0
R19609,0,0,1
R19610,0,0,0
R19611,0,0,0
R19612,0,0,0
R19613,0,0,0
R19614,0,0,0
R19615,0,0,0
R19616,0,0,0
R19617,0,0,0
R19618,0,0,0
R19619,0,0,0
R19620,0,0,0
R19621,0,0,0
R19622,0,0,0
R19623,0,1,0
R19624,0,0,0
R19625,0,0,0
R19626,0,0,0
R19627,0,0,0
R19628,0,0,0
R19629,0,0,0
R19630,0,0,0
R19631,0,0,0
R19632,0,0,0
R19633,0,0,0
R19634,0,0,0
R19635,0,0,0
R19636,0,0,0
R19637,0,0,0
R19638,0,0,0
R19639,0,0,0
R19640,0,0,0
R19641,0,0,0
R19642,0,0,0
R19643,0,0,0
R19644,0,0,0
R19645,0,0,0
R19646,0,0,0
R19647,0,0,1
R19648,0,0,0
R19649,0,0,0
R19650,0,0,0
R19651,0,0,0
R19652,0,0,1
R19653,0,0,0
R19654,0,0,0
R19655,0,0,0
R19656,0,0,1
R19657,0,0,0
R19658,0,0,0
R19659,0,0,0
R19660,0,0,0
R19661,0,0,0
R19662,0,0,0
R19663,0,0,0
R19664,0,1,0
R19665,0,1,0
R19666,0,1,0
R19667,0,0,0
R19668,0,0,0
R19669,0,0,0
R19670,0,0,0
R19671,0,0,0
R19672,0,1,0
R19673,0,0,0
R19674,0,0,0
R19675,0,0,0
R19676,0,0,0
R19677,0,0,0
R19678,0,0,0
R19679,0,0,0
R19680,0,0,0
R19681,0,0,0
R19682,0,0,0
R19683,0,0,0
R19684,0,0,0
R19685,0,0,0
R19686,0,0,0
R19687,0,0,0
R19688,0,0,0
R19689,0,0,0
R19690,0,0,0
R19691,0,0,0
R19692,0,0,0
R19693,0,0,0
R19694,0,0,0
R19695,0,0,0
R19696,0,0,0
R19697,0,0,0
R19698,0,0,0
R19699,0,0,0
R19700,0,0,0
R19701,0,0,0
R19702,0,0,0
R19703,0,0,0
R19704,0,0,0
R19705,0,0,0
R19706,0,0,0
R19707,0,0,0
R19708,0,0,0
R19709,0,0,0
R19710,0,0,0
R19711,0,0,0
R19712,0,0,0
R19713,0,0,0
R19714,0,0,0
R19715,0,0,0
R19716,0,0,0
R19717,0,0,0
R19718,0,0,1
R19719,0,0,0
R19720,0,0,0
R19721,0,0,0
R19722,0,0,0
R19723,0,0,0
R19724,0,0,0
R19725,0,0,0
R19726,0,0,0
R19727,0,0,0
R19728,0,0,0
R19729,0,0,0
R19730,0,0,0
R19731,0,0,1
R19732,0,0,0
R19733,0,0,0
R19734,0,0,0
R19735,0,0,0
R19736,0,0,0
R19737,0,0,0
R19738,0,0,0
R19739,0,0,0
R19740,0,0,0
R19741,0,0,0
R19742,0,0,0
R19743,0,0,0
R19744,0,0,0
R19745,0,0,0
R19746,0,0,0
R19747,0,0,0
R19748,0,0,0
R19749,0,0,0
R19750,0,0,0
R19751,0,0,1
R19752,0,0,0
R19753,0,0,0
R19754,0,1,1
R19755,0,0,0
R19756,0,0,0
R19757,0,0,0
R19758,0,0,0
R19759,0,0,0
R19760,0,0,0
R19761,0,0,0
R19762,0,0,0
R19763,0,0,0
R19764,0,1,0
R19765,0,0,0
R19766,0,0,0
R19767,0,0,0
R19768,0,1,1
R19769,0,0,0
R19770,0,0,0
R19771,0,0,0
R19772,0,0,0
R19773,0,0,0
R19774,1,1,0
R19775,0,0,0
R19776,0,0,0
R19777,0,0,0
R19778,0,0,0
R19779,0,0,0
R19780,0,0,0
R19781,0,0,0
R19782,0,0,0
R19783,0,0,0
R19784,0,0,0
R19785,0,0,0
R19786,0,0,0
R19787,0,0,0
R19788,0,0,0
R19789,0,0,0
R19790,0,0,0
R19791,0,0,0
R19792,0,0,0
R19793,0,0,0
R19794,0,0,0
R19795,0,0,0
R19796,0,0,0
R19797,0,0,0
R19798,0,0,0
R19799,0,0,0
R19800,0,0,0
R19801,0,0,0
R19802,0,1,0
R19803,0,0,0
R19804,0,0,0
R19805,0,0,0
R19806,0,0,0
R19807,0,0,0
R19808,0,0,0
R19809,0,0,0
R19810,0,0,0
R19811,0,0,0
R19812,0,0,0
R19813,0,0,0
R19814,0,0,0
R19815,0,0,0
R19816,0,0,0
R19817,0,0,0
R19818,0,0,0
R19819,0,0,0
R19820,0,0,0
R19821,0,0,0
R19822,0,0,0
R19823,0,0,0
R19824,0,0,0
R19825,0,0,0
R19826,0,0,0
R19827,0,0,0
R19828,0,0,1
R19829,0,0,0
R19830,0,0,0
R19831,0,1,0
R19832,0,0,0
R19833,0,0,0
R19834,0,0,0
R19835,0,0,0
R19836,0,0,0
R19837,0,0,0
R19838,0,0,0
R19839,0,0,0
R19840,0,0,0
R19841,0,0,0
R19842,0,0,0
R19843,0,0,0
R19844,0,0,0
R19845,0,1,0
R19846,0,0,0
R19847,0,0,0
R19848,0,0,0
R19849,0,0,0
R19850,0,0,0
R19851,0,0,0
R19852,0,0,0
R19853,0,0,0
R19854,0,0,0
R19855,0,0,0
R19856,0,0,0
R19857,0,0,0
R19858,0,0,0
R19859,0,0,0
R19860,0,0,0
R19861,0,0,0
R19862,0,0,0
R19863,0,0,0
R19864,0,0,0
R19865,0,0,0
R19866,0,0,0
R19867,0,0,0
R19868,0,0,0
R19869,0,0,0
R19870,0,0,0
R19871,0,0,0
R19872,0,0,0
R19873,0,0,0
R19874,0,0,0
R19875,0,0,0
R19876,0,0,1
R19877,0,0,0
R19878,0,0,0
R19879,0,0,0
R19880,0,0,0
R19881,0,0,0
R19882,0,0,0
R19883,0,0,0
R19884,0,0,0
R19885,0,0,0
R19886,0,0,0
R19887,0,0,0
R19888,0,0,0
R19889,0,0,0
R19890,0,0,1
R19891,0,0,0
R19892,0,0,0
R19893,0,0,0
R19894,0,0,0
R19895,0,1,0
R19896,0,0,0
R19897,0,0,0
R19898,0,0,0
R19899,0,0,0
R19900,0,0,0
R19901,0,0,0
R19902,0,0,0
R19903,0,0,0
R19904,0,0,0
R19905,0,0,0
R19906,0,0,0
R19907,0,0,0
R19908,0,0,0
R19909,0,0,0
R19910,0,0,0
R19911,0,0,0
R19912,0,0,0
R19913,0,0,0
R19914,0,0,0
R19915,0,0,0
R19916,0,0,0
R19917,0,0,0
R19918,0,0,0
R19919,0,0,0
R19920,0,0,1
R19921,0,0,0
R19922,0,0,0
R19923,0,0,0
R19924,0,0,0
R19925,0,0,0
R19926,0,0,0
R19927,0,0,0
R19928,0,0,0
R19929,0,0,0
R19930,0,0,0
R19931,0,0,0
R19932,0,0,0
R19933,0,0,0
R19934,0,0,0
R19935,1,0,0
R19936,0,0,0
R19937,0,0,0
R19938,0,0,0
R19939,0,0,0
R19940,0,0,0
R19941,0,0,0
R19942,0,0,0
R19943,0,0,0
R19944,0,0,0
R19945,0,0,0
R19946,0,0,0
R19947,0,0,0
R19948,0,0,0
R19949,0,0,0
R19950,0,0,0
R19951,0,0,0
R19952,0,0,0
R19953,0,0,0
R19954,0,0,0
R19955,0,1,0
R19956,0,0,0
R19957,0,0,0
R19958,0,0,0
R19959,0,0,0
R19960,0,0,0
R19961,0,0,1
R19962,0,0,0
R19963,0,0,0
R19964,0,0,0
R19965,0,0,0
R19966,0,0,0
R19967,0,0,0
R19968,0,0,0
R19969,0,0,0
R19970,0,0,0
R19971,1,0,0
R19972,0,0,0
R19973,0,0,0
R19974,0,0,0
R19975,0,0,0
R19976,0,0,0
R19977,0,0,0
R19978,0,0,0
R19979,0,0,0
R19980,0,0,0
R19981,0,0,0
R19982,0,0,0
R19983,0,0,0
R19984,0,0,0
R19985,0,0,0
R19986,0,0,0
R19987,0,0,0
R19988,0,0,0
R19989,1,1,1
R19990,0,0,0
R19991,0,0,1
R19992,0,0,0
R19993,0,0,0
R19994,0,0,1
R19995,0,0,0
R19996,0,0,0
R19997,0,0,0
R19998,0,0,0
R19999,0,0,0
R20000,0,0,0
R20001,0,0,0
R20002,0,0,0
R20003,0,0,0
R20004,0,0,1
R20005,0,0,0
R20006,0,0,0
R20007,0,0,0
R20008,0,0,0
R20009,0,0,0
R20010,0,0,0
R20011,0,0,1
R20012,0,0,0
R20013,0,0,0
R20014,0,0,0
R20015,0,0,0
R20016,1,1,0
R20017,0,0,0
R20018,0,0,0
R20019,0,0,0
R20020,0,0,0
R20021,0,0,0
R20022,0,0,0
R20023,0,0,0
R20024,0,0,0
R20025,0,0,0
R20026,0,0,0
R20027,0,0,0
R20028,0,0,1
R20029,0,0,0
R20030,0,0,1
R20031,0,0,1
R20032,0,0,0
R20033,0,1,0
R20034,0,0,1
R20035,0,0,0
R20036,0,0,0
R20037,0,0,0
R20038,0,0,0
R20039,0,0,0
R20040,0,0,0
R20041,0,0,0
R20042,0,0,0
R20043,0,0,0
R20044,0,0,0
R20045,0,0,0
R20046,0,0,0
R20047,0,0,0
R20048,0,0,0
R20049,0,0,0
R20050,0,0,0
R20051,0,0,0
R20052,0,0,0
R20053,0,0,0
R20054,0,0,0
R20055,0,0,0
R20056,0,0,0
R20057,1,1,0
R20058,0,0,0
R20059,0,0,0
R20060,0,0,0
R20061,0,0,0
R20062,0,0,0
R20063,0,0,0
R20064,0,0,0
R20065,0,0,0
R20066,0,0,0
R20067,0,0,1
R20068,0,0,1
R20069,0,0,0
R20070,0,0,0
R20071,0,0,0
R20072,0,0,0
R20073,0,0,0
R20074,0,0,0
R20075,0,0,0
R20076,0,0,0
R20077,0,0,0
R20078,0,0,0
R20079,0,0,0
R20080,0,0,0
R20081,0,0,0
R20082,0,1,0
R20083,0,0,0
R20084,0,0,0
R20085,0,0,0
R20086,0,0,0
R20087,0,0,0
R20088,1,1,0
R20089,0,0,1
R20090,0,0,1
R20091,0,0,0
R20092,0,0,0
R20093,0,0,0
R20094,0,0,0
R20095,0,0,0
R20096,0,0,0
R20097,0,0,0
R20098,0,0,0
R20099,0,0,0
R20100,0,0,0
R20101,0,0,0
R20102,0,0,0
R20103,0,0,0
R20104,0,0,0
R20105,0,0,0
R20106,0,0,0
R20107,0,0,0
R20108,0,0,0
R20109,0,0,0
R20110,0,0,0
R20111,0,0,0
R20112,0,0,0
R20113,0,0,0
R20114,0,0,0
R20115,0,0,0
R20116,0,0,0
R20117,0,0,1
R20118,0,0,0
R20119,0,0,0
R20120,0,0,0
R20121,0,0,0
R20122,0,0,0
R20123,0,0,0
R20124,0,0,0
R20125,0,0,0
R20126,0,0,0
R20127,0,0,0
R20128,0,0,0
R20129,0,0,0
R20130,0,0,0
R20131,0,1,0
R20132,0,0,1
R20133,0,0,1
R20134,0,0,0
R20135,0,0,1
R20136,0,0,0
R20137,0,0,0
R20138,0,0,0
R20139,0,0,0
R20140,0,0,0
R20141,0,0,0
R20142,0,0,0
R20143,0,0,0
R20144,0,0,0
R20145,0,0,0
R20146,0,0,0
R20147,0,0,0
R20148,0,0,0
R20149,0,0,0
R20150,0,0,0
R20151,0,0,0
R20152,0,0,0
R20153,0,0,0
R20154,0,0,0
R20155,0,0,0
R20156,0,0,0
R20157,0,0,0
R20158,1,1,0
R20159,0,1,0
R20160,0,0,0
R20161,0,0,0
R20162,0,0,0
R20163,0,0,0
R20164,0,0,0
R20165,0,0,0
R20166,0,0,0
R20167,0,0,0
R20168,0,0,0
R20169,0,0,0
R20170,0,0,0
R20171,0,0,0
R20172,0,0,0
R20173,0,0,0
R20174,0,0,0
R20175,0,0,0
R20176,0,0,0
R20177,0,0,0
R20178,0,0,0
R20179,0,0,0
R20180,0,0,0
R20181,0,0,0
R20182,0,0,0
R20183,0,0,0
R20184,0,0,0
R20185,0,0,0
R20186,0,0,0
R20187,0,0,0
R20188,0,0,0
R20189,0,0,0
R20190,0,0,0
R20191,0,0,0
R20192,0,0,0
R20193,0,0,0
R20194,0,0,0
R20195,0,0,0
R20196,0,0,0
R20197,0,0,0
R20198,0,0,0
R20199,0,0,0
R20200,0,0,0
R20201,0,0,0
R20202,0,0,0
R20203,0,0,0
R20204,1,1,1
R20205,0,0,0
R20206,0,0,0
R20207,0,0,0
R20208,0,0,0
R20209,0,1,0
R20210,0,0,0
R20211,0,0,0
R20212,0,0,0
R20213,0,0,0
R20214,0,0,0
R20215,0,0,0
R20216,0,0,0
R20217,0,0,0
R20218,0,0,0
R20219,0,0,0
R20220,0,0,0
R20221,0,0,0
R20222,0,0,0
R20223,0,0,0
R20224,0,0,0
R20225,0,0,0
R20226,0,0,0
R20227,0,0,0
R20228,0,0,0
R20229,0,0,0
R20230,0,0,0
R20231,0,0,0
R20232,0,0,0
R20233,0,0,0
R20234,0,0,0
R20235,0,0,0
R20236,0,0,0
R20237,0,0,0
R20238,0,0,0
R20239,0,0,0
R20240,0,0,0
R20241,0,0,0
R20242,0,0,0
R20243,0,0,0
R20244,0,0,0
R20245,0,0,0
R20246,0,0,0
R20247,0,0,0
R20248,0,0,0
R20249,0,1,0
R20250,0,0,0
R20251,0,0,0
R20252,0,0,0
R20253,0,0,0
R20254,0,0,0
R20255,0,0,0
R20256,1,0,0
R20257,0,1,1
R20258,0,0,0
R20259,0,0,0
R20260,0,0,0
R20261,0,0,0
R20262,0,0,1
R20263,1,1,1
R20264,0,0,1
R20265,0,0,0
R20266,0,0,0
R20267,0,0,0
R20268,0,0,0
R20269,0,0,0
R20270,0,0,0
R20271,0,0,0
R20272,0,0,0
R20273,0,0,0
R20274,0,0,0
R20275,0,0,0
R20276,0,0,0
R20277,0,0,0
R20278,0,0,0
R20279,0,0,0
R20280,0,0,0
R20281,0,0,0
R20282,0,0,0
R20283,0,0,0
R20284,0,0,0
R20285,0,0,1
R20286,0,0,0
R20287,0,0,0
R20288,0,1,0
R20289,0,0,0
R20290,0,0,0
R20291,0,0,0
R20292,0,0,0
R20293,1,1,0
R20294,1,1,0
R20295,0,0,0
R20296,0,0,0
R20297,0,0,0
R20298,0,0,0
R20299,0,0,0
R20300,0,1,1
R20301,0,0,0
R20302,0,0,0
R20303,0,0,0
R20304,0,0,0
R20305,0,0,0
R20306,0,0,0
R20307,0,0,0
R20308,0,0,0
R20309,0,0,0
R20310,0,0,0
R20311,0,0,0
R20312,0,0,0
R20313,0,0,0
R20314,0,0,0
R20315,0,0,0
R20316,0,0,0
R20317,0,0,0
R20318,0,0,0
R20319,0,0,0
R20320,0,0,0
R20321,0,0,1
R20322,0,0,0
R20323,0,0,0
R20324,0,0,0
R20325,0,0,0
R20326,0,0,0
R20327,0,0,0
R20328,0,0,1
R20329,0,0,0
R20330,0,0,0
R20331,0,0,1
R20332,0,0,0
R20333,0,0,0
R20334,0,0,0
R20335,0,0,0
R20336,0,0,0
R20337,0,0,0
R20338,0,0,0
R20339,0,0,0
R20340,0,0,0
R20341,0,0,0
R20342,0,0,0
R20343,0,0,0
R20344,0,0,0
R20345,0,0,0
R20346,0,0,0
R20347,0,0,0
R20348,0,0,0
R20349,0,0,0
R20350,0,0,0
R20351,0,0,0
R20352,0,0,0
R20353,0,0,0
R20354,0,0,0
R20355,0,0,0
R20356,0,0,0
R20357,0,0,0
R20358,0,0,0
R20359,0,0,0
R20360,0,0,0
R20361,0,0,0
R20362,0,0,0
R20363,0,0,0
R20364,0,0,0
R20365,0,0,0
R20366,0,0,0
R20367,0,0,0
R20368,0,0,0
R20369,0,0,0
R20370,1,0,0
R20371,1,1,0
R20372,0,0,0
R20373,0,0,0
R20374,0,0,0
R20375,0,0,0
R20376,0,0,0
R20377,0,0,0
R20378,0,0,0
R20379,0,0,1
R20380,0,0,0
R20381,0,0,0
R20382,0,0,0
R20383,0,0,0
R20384,0,0,0
R20385,0,0,0
R20386,0,0,0
R20387,1,0,1
R20388,0,0,0
R20389,0,0,0
R20390,0,0,0
R20391,0,0,0
R20392,0,0,0
R20393,0,0,1
R20394,0,0,0
R20395,0,0,0
R20396,0,0,0
R20397,0,0,1
R20398,0,0,0
R20399,0,0,0
R20400,0,0,1
R20401,0,0,0
R20402,0,0,0
R20403,0,0,0
R20404,0,0,0
R20405,0,0,0
R20406,0,0,0
R20407,0,0,0
R20408,0,0,0
R20409,0,0,0
R20410,0,0,0
R20411,0,0,0
R20412,0,0,0
R20413,0,0,0
R20414,0,0,0
R20415,0,0,0
R20416,0,0,0
R20417,0,0,0
R20418,0,0,0
R20419,0,0,0
R20420,0,0,0
R20421,1,1,0
R20422,0,0,0
R20423,0,0,0
R20424,0,0,0
R20425,0,0,0
R20426,0,0,0
R20427,0,0,0
R20428,0,0,0
R20429,0,0,0
R20430,0,0,0
R20431,1,0,0
R20432,0,0,0
R20433,0,0,0
R20434,0,0,0
R20435,0,0,0
R20436,0,0,0
R20437,0,0,0
R20438,0,0,0
R20439,0,0,1
R20440,0,0,0
R20441,0,0,1
R20442,1,0,0
R20443,0,0,0
R20444,0,0,0
R20445,0,0,0
R20446,0,0,0
R20447,0,0,0
R20448,0,0,0
R20449,0,0,0
R20450,0,0,0
R20451,0,0,1
R20452,0,0,0
R20453,0,0,0
R20454,0,0,0
R20455,0,0,0
R20456,0,0,1
R20457,0,0,0
R20458,0,0,0
R20459,0,0,0
R20460,0,0,0
R20461,0,0,0
R20462,0,0,0
R20463,0,0,1
R20464,0,0,0
R20465,0,0,0
R20466,0,0,0
R20467,0,0,0
R20468,0,0,0
R20469,0,0,0
R20470,0,0,0
R20471,0,0,0
R20472,0,0,0
R20473,0,0,0
R20474,0,0,0
R20475,0,0,0
R20476,0,1,0
R20477,0,0,0
R20478,0,0,0
R20479,0,0,0
R20480,0,0,0
R20481,0,0,0
R20482,0,0,0
R20483,0,0,0
R20484,0,1,1
R20485,0,0,0
R20486,0,0,0
R20487,0,0,0
R20488,0,0,0
R20489,0,0,0
R20490,0,0,0
R20491,0,1,0
R20492,0,0,0
R20493,0,0,0
R20494,0,0,0
R20495,0,0,0
R20496,1,0,0
R20497,0,0,0
R20498,0,0,0
R20499,0,0,0
R20500,0,0,0
R20501,0,0,0
R20502,0,1,0
R20503,0,0,0
R20504,0,0,0
R20505,0,0,0
R20506,0,0,0
R20507,0,0,0
R20508,0,0,0
R20509,0,0,0
R20510,0,1,0
R20511,0,0,0
R20512,0,0,0
R20513,0,0,0
R20514,1,1,0
R20515,0,1,0
R20516,0,0,1
R20517,0,0,0
